id,code,name,note,parent_code,kind,qualifier_kind,version
thema_1DDF_FR_LBD,1DDF-FR-LBD,Provins,,1DDF-FR-LB,qualifier,place,1.6
thema_1DDF_FR_LBE,1DDF-FR-LBE,Torcy,,1DDF-FR-LB,qualifier,place,1.6
thema_1DDF_FR_LC,1DDF-FR-LC,Yvelines,,1DDF-FR-L,qualifier,place,1.6
thema_1DDF_FR_LCA,1DDF-FR-LCA,Versalhes,,1DDF-FR-LC,qualifier,place,1.6
thema_1DDF_FR_LCB,1DDF-FR-LCB,Mantes-la-Jolie,,1DDF-FR-LC,qualifier,place,1.6
thema_1DDF_FR_LCC,1DDF-FR-LCC,Rambouillet,,1DDF-FR-LC,qualifier,place,1.6
thema_1DDF_FR_LCD,1DDF-FR-LCD,Saint-Germain-en-Laye,,1DDF-FR-LC,qualifier,place,1.6
thema_1DDF_FR_LD,1DDF-FR-LD,Essonne,,1DDF-FR-L,qualifier,place,1.6
thema_1DDF_FR_LDA,1DDF-FR-LDA,Évry,,1DDF-FR-LD,qualifier,place,1.6
thema_1DDF_FR_LDB,1DDF-FR-LDB,Étampes,,1DDF-FR-LD,qualifier,place,1.6
thema_1DDF_FR_LDC,1DDF-FR-LDC,Palaiseau,,1DDF-FR-LD,qualifier,place,1.6
thema_1DDF_FR_LE,1DDF-FR-LE,Altos do Sena,,1DDF-FR-L,qualifier,place,1.6
thema_1DDF_FR_LEA,1DDF-FR-LEA,Nanterre,,1DDF-FR-LE,qualifier,place,1.6
thema_1DDF_FR_LEB,1DDF-FR-LEB,Antony,,1DDF-FR-LE,qualifier,place,1.6
thema_1DDF_FR_LEC,1DDF-FR-LEC,Boulogne-Billancourt,,1DDF-FR-LE,qualifier,place,1.6
thema_1DDF_FR_LF,1DDF-FR-LF,Seine-Saint-Denis,,1DDF-FR-L,qualifier,place,1.6
thema_1DDF_FR_LFA,1DDF-FR-LFA,Bobigny,,1DDF-FR-LF,qualifier,place,1.6
thema_1DDF_FR_LFB,1DDF-FR-LFB,Le Raincy,,1DDF-FR-LF,qualifier,place,1.6
thema_1DDF_FR_LFC,1DDF-FR-LFC,Saint-Denis,,1DDF-FR-LF,qualifier,place,1.6
thema_1DDF_FR_LG,1DDF-FR-LG,Vale do Marne,,1DDF-FR-L,qualifier,place,1.6
thema_1DDF_FR_LGA,1DDF-FR-LGA,Créteil,,1DDF-FR-LG,qualifier,place,1.6
thema_1DDF_FR_LGB,1DDF-FR-LGB,L’Haÿ-les-Roses,,1DDF-FR-LG,qualifier,place,1.6
thema_1DDF_FR_LGC,1DDF-FR-LGC,Nogent-sur-Marne,,1DDF-FR-LG,qualifier,place,1.6
thema_1DDF_FR_LH,1DDF-FR-LH,Val-d’Oise,,1DDF-FR-L,qualifier,place,1.6
thema_1DDF_FR_LHA,1DDF-FR-LHA,Pontoise,,1DDF-FR-LH,qualifier,place,1.6
thema_1DDF_FR_LHB,1DDF-FR-LHB,Argenteuil,,1DDF-FR-LH,qualifier,place,1.6
thema_1DDF_FR_LHC,1DDF-FR-LHC,Sarcelles,,1DDF-FR-LH,qualifier,place,1.6
thema_1DDF_FR_LZ,1DDF-FR-LZ,Île-de-France: Locais de interesse,"Use for: physical features, historical and cultural areas or other places of regional interest or importance",1DDF-FR-L,qualifier,place,1.6
thema_1DDF_FR_LZB,1DDF-FR-LZB,Brie,,1DDF-FR-LZ,qualifier,place,1.6
thema_1DDF_FR_LZV,1DDF-FR-LZV,Vexin,,1DDF-FR-LZ,qualifier,place,1.6
thema_1DDF_FR_M,1DDF-FR-M,Languedoque-Rossilhão,,1DDF-FR-XC,qualifier,place,1.6
thema_1DDF_FR_MA,1DDF-FR-MA,Aude,,1DDF-FR-M,qualifier,place,1.6
thema_1DDF_FR_MAA,1DDF-FR-MAA,Carcassonne,,1DDF-FR-MA,qualifier,place,1.6
thema_1DDF_FR_MAB,1DDF-FR-MAB,Limoux,,1DDF-FR-MA,qualifier,place,1.6
thema_1DDF_FR_MAC,1DDF-FR-MAC,Narbonne,,1DDF-FR-MA,qualifier,place,1.6
thema_1DDF_FR_MAD,1DDF-FR-MAD,Rennes-le-Château,,1DDF-FR-MA,qualifier,place,1.6
thema_1DDF_FR_MB,1DDF-FR-MB,Gard,,1DDF-FR-M,qualifier,place,1.6
thema_1DDF_FR_MBA,1DDF-FR-MBA,Nîmes,Also class here: Pont du Gard,1DDF-FR-MB,qualifier,place,1.6
thema_1DDF_FR_MBB,1DDF-FR-MBB,Alès,,1DDF-FR-MB,qualifier,place,1.6
thema_1DDF_FR_MBC,1DDF-FR-MBC,Le Vigan,,1DDF-FR-MB,qualifier,place,1.6
thema_1DDF_FR_MC,1DDF-FR-MC,Hérault,,1DDF-FR-M,qualifier,place,1.6
thema_1DDF_FR_MCA,1DDF-FR-MCA,Montpellier,,1DDF-FR-MC,qualifier,place,1.6
thema_1DDF_FR_MCB,1DDF-FR-MCB,Béziers,,1DDF-FR-MC,qualifier,place,1.6
thema_1DDF_FR_MCC,1DDF-FR-MCC,Lodève,,1DDF-FR-MC,qualifier,place,1.6
thema_1DDF_FR_MD,1DDF-FR-MD,Lozère,,1DDF-FR-M,qualifier,place,1.6
thema_1DDF_FR_MDA,1DDF-FR-MDA,Mende,,1DDF-FR-MD,qualifier,place,1.6
thema_1DDF_FR_MDB,1DDF-FR-MDB,Florac Trois Rivières,,1DDF-FR-MD,qualifier,place,1.6
thema_1DDF_FR_ME,1DDF-FR-ME,Pireneus Orientais,,1DDF-FR-M,qualifier,place,1.6
thema_1DDF_FR_MEA,1DDF-FR-MEA,Perpignan,,1DDF-FR-ME,qualifier,place,1.6
thema_1DDF_FR_MEB,1DDF-FR-MEB,Céret,,1DDF-FR-ME,qualifier,place,1.6
thema_1DDF_FR_MEC,1DDF-FR-MEC,Prades,,1DDF-FR-ME,qualifier,place,1.6
thema_1DDF_FR_N,1DDF-FR-N,Limousin,Use for: historical and cultural contexts as well as administrative,1DDF-FR-XQ,qualifier,place,1.6
thema_1DDF_FR_NA,1DDF-FR-NA,Corrèze,,1DDF-FR-N,qualifier,place,1.6
thema_1DDF_FR_NAA,1DDF-FR-NAA,Tule,,1DDF-FR-NA,qualifier,place,1.6
thema_1DDF_FR_NAB,1DDF-FR-NAB,Brive-la-Gaillarde,,1DDF-FR-NA,qualifier,place,1.6
thema_1DDF_FR_NAC,1DDF-FR-NAC,Ussel,,1DDF-FR-NA,qualifier,place,1.6
thema_1DDF_FR_NB,1DDF-FR-NB,Creuse,,1DDF-FR-N,qualifier,place,1.6
thema_1DDF_FR_NBA,1DDF-FR-NBA,Guéret,,1DDF-FR-NB,qualifier,place,1.6
thema_1DDF_FR_NBB,1DDF-FR-NBB,Aubusson,,1DDF-FR-NB,qualifier,place,1.6
thema_1DDF_FR_NC,1DDF-FR-NC,Haute-Vienne,,1DDF-FR-N,qualifier,place,1.6
thema_1DDF_FR_NCA,1DDF-FR-NCA,Limoges,,1DDF-FR-NC,qualifier,place,1.6
thema_1DDF_FR_NCB,1DDF-FR-NCB,Bellac,,1DDF-FR-NC,qualifier,place,1.6
thema_1DDF_FR_NCC,1DDF-FR-NCC,Rochechouart,,1DDF-FR-NC,qualifier,place,1.6
thema_1DDF_FR_O,1DDF-FR-O,Lorena,Use for: historical and cultural contexts as well as administrative,1DDF-FR-XE,qualifier,place,1.6
thema_1DDF_FR_OA,1DDF-FR-OA,Meurthe-et-Moselle,,1DDF-FR-O,qualifier,place,1.6
thema_1DDF_FR_OAA,1DDF-FR-OAA,Nancy,,1DDF-FR-OA,qualifier,place,1.6
thema_1DDF_FR_OAB,1DDF-FR-OAB,Lunéville,,1DDF-FR-OA,qualifier,place,1.6
thema_1DDF_FR_OAC,1DDF-FR-OAC,Toul,,1DDF-FR-OA,qualifier,place,1.6
thema_1DDF_FR_OAD,1DDF-FR-OAD,Val-de-Briey,,1DDF-FR-OA,qualifier,place,1.6
thema_1DDF_FR_OB,1DDF-FR-OB,Meuse,,1DDF-FR-O,qualifier,place,1.6
thema_1DDF_FR_OBA,1DDF-FR-OBA,Bar-le-Duc,,1DDF-FR-OB,qualifier,place,1.6
thema_1DDF_FR_OBB,1DDF-FR-OBB,Commercy,,1DDF-FR-OB,qualifier,place,1.6
thema_1DDF_FR_OBC,1DDF-FR-OBC,Verdun,,1DDF-FR-OB,qualifier,place,1.6
thema_1DDF_FR_OC,1DDF-FR-OC,Mosela,,1DDF-FR-O,qualifier,place,1.6
thema_1DDF_FR_OCA,1DDF-FR-OCA,Metz,,1DDF-FR-OC,qualifier,place,1.6
thema_1DDF_FR_OCB,1DDF-FR-OCB,Thionville,,1DDF-FR-OC,qualifier,place,1.6
thema_1DDF_FR_OCC,1DDF-FR-OCC,Sarreguemines,,1DDF-FR-OC,qualifier,place,1.6
thema_1DDF_FR_OCD,1DDF-FR-OCD,Sarrebourg,,1DDF-FR-OC,qualifier,place,1.6
thema_1DDF_FR_OCE,1DDF-FR-OCE,Forbach,,1DDF-FR-OC,qualifier,place,1.6
thema_1DDF_FR_OD,1DDF-FR-OD,Vosges,,1DDF-FR-O,qualifier,place,1.6
thema_1DDF_FR_ODA,1DDF-FR-ODA,Épinal,,1DDF-FR-OD,qualifier,place,1.6
thema_1DDF_FR_ODB,1DDF-FR-ODB,Neufchâteau,,1DDF-FR-OD,qualifier,place,1.6
thema_1DDF_FR_ODC,1DDF-FR-ODC,Saint-Dié-des-Vosges,,1DDF-FR-OD,qualifier,place,1.6
thema_1DDF_FR_P,1DDF-FR-P,Médios-Pireneus,,1DDF-FR-XC,qualifier,place,1.6
thema_1DDF_FR_PA,1DDF-FR-PA,Ariège,,1DDF-FR-P,qualifier,place,1.6
thema_1DDF_FR_PAA,1DDF-FR-PAA,Foix,Also class here: County of Foix,1DDF-FR-PA,qualifier,place,1.6
thema_1DDF_FR_PAB,1DDF-FR-PAB,Pamiers,,1DDF-FR-PA,qualifier,place,1.6
thema_1DDF_FR_PAC,1DDF-FR-PAC,Saint-Girons,Also class here: Couserans,1DDF-FR-PA,qualifier,place,1.6
thema_1DDF_FR_PB,1DDF-FR-PB,Aveyron,Also class here: Rouergue,1DDF-FR-P,qualifier,place,1.6
thema_1DDF_FR_PBA,1DDF-FR-PBA,Rodez,,1DDF-FR-PB,qualifier,place,1.6
thema_1DDF_FR_PBB,1DDF-FR-PBB,Millau,,1DDF-FR-PB,qualifier,place,1.6
thema_1DDF_FR_PBC,1DDF-FR-PBC,Villefranche-de-Rouergue,,1DDF-FR-PB,qualifier,place,1.6
thema_1DDF_FR_PC,1DDF-FR-PC,Alto Garona,,1DDF-FR-P,qualifier,place,1.6
thema_1DDF_FR_PCA,1DDF-FR-PCA,Toulouse,Also class here: Toulousain,1DDF-FR-PC,qualifier,place,1.6
thema_1DDF_FR_PCB,1DDF-FR-PCB,Muret,,1DDF-FR-PC,qualifier,place,1.6
thema_1DDF_FR_PCC,1DDF-FR-PCC,Saint-Gaudens,Also class here: Comminges,1DDF-FR-PC,qualifier,place,1.6
thema_1DDF_FR_PD,1DDF-FR-PD,Gers,,1DDF-FR-P,qualifier,place,1.6
thema_1DDF_FR_PDA,1DDF-FR-PDA,Auch,,1DDF-FR-PD,qualifier,place,1.6
thema_1DDF_FR_PDB,1DDF-FR-PDB,Condom,,1DDF-FR-PD,qualifier,place,1.6
thema_1DDF_FR_PDC,1DDF-FR-PDC,Mirande,,1DDF-FR-PD,qualifier,place,1.6
thema_1DDF_FR_PE,1DDF-FR-PE,Lot,,1DDF-FR-P,qualifier,place,1.6
thema_1DDF_FR_PEA,1DDF-FR-PEA,Cahors,,1DDF-FR-PE,qualifier,place,1.6
thema_1DDF_FR_PEB,1DDF-FR-PEB,Figeac,,1DDF-FR-PE,qualifier,place,1.6
thema_1DDF_FR_PEC,1DDF-FR-PEC,Gourdon,,1DDF-FR-PE,qualifier,place,1.6
thema_1DDF_FR_PF,1DDF-FR-PF,Altos Pireneus,"Also class here: Bigorre, Lavedan, vallées des Gaves",1DDF-FR-P,qualifier,place,1.6
thema_1DDF_FR_PFA,1DDF-FR-PFA,Tarbes,,1DDF-FR-PF,qualifier,place,1.6
thema_1DDF_FR_PFB,1DDF-FR-PFB,Argelès-Gazost,,1DDF-FR-PF,qualifier,place,1.6
thema_1DDF_FR_PFC,1DDF-FR-PFC,Bagnères-de-Bigorre,,1DDF-FR-PF,qualifier,place,1.6
thema_1DDF_FR_PFD,1DDF-FR-PFD,Lourdes,,1DDF-FR-PF,qualifier,place,1.6
thema_1DDF_FR_PG,1DDF-FR-PG,Tarn,,1DDF-FR-P,qualifier,place,1.6
thema_1DDF_FR_PGA,1DDF-FR-PGA,Albi,,1DDF-FR-PG,qualifier,place,1.6
thema_1DDF_FR_PGB,1DDF-FR-PGB,Castres,,1DDF-FR-PG,qualifier,place,1.6
thema_1DDF_FR_PH,1DDF-FR-PH,Tarne e Garona,,1DDF-FR-P,qualifier,place,1.6
thema_1DDF_FR_PHA,1DDF-FR-PHA,Montauban,,1DDF-FR-PH,qualifier,place,1.6
thema_1DDF_FR_PHB,1DDF-FR-PHB,Castelsarrasin,,1DDF-FR-PH,qualifier,place,1.6
thema_1DDF_FR_Q,1DDF-FR-Q,Nord-Pas-de-Calais,,1DDF-FR-XH,qualifier,place,1.6
thema_1DDF_FR_QA,1DDF-FR-QA,Nord,,1DDF-FR-Q,qualifier,place,1.6
thema_1DDF_FR_QAA,1DDF-FR-QAA,Lille,,1DDF-FR-QA,qualifier,place,1.6
thema_1DDF_FR_QAB,1DDF-FR-QAB,Avesnes-sur-Helpe,,1DDF-FR-QA,qualifier,place,1.6
thema_1DDF_FR_QAC,1DDF-FR-QAC,Cambrai,,1DDF-FR-QA,qualifier,place,1.6
thema_1DDF_FR_QAD,1DDF-FR-QAD,Douai,,1DDF-FR-QA,qualifier,place,1.6
thema_1DDF_FR_QAE,1DDF-FR-QAE,Dunquerque,,1DDF-FR-QA,qualifier,place,1.6
thema_1DDF_FR_QAF,1DDF-FR-QAF,Valenciennes,,1DDF-FR-QA,qualifier,place,1.6
thema_1DDF_FR_QB,1DDF-FR-QB,Pas-de-Calais,,1DDF-FR-Q,qualifier,place,1.6
thema_1DDF_FR_QBA,1DDF-FR-QBA,Arras,,1DDF-FR-QB,qualifier,place,1.6
thema_1DDF_FR_QBB,1DDF-FR-QBB,Béthune,,1DDF-FR-QB,qualifier,place,1.6
thema_1DDF_FR_QBC,1DDF-FR-QBC,Boulogne,Also class here: Boulogne-sur-Mer,1DDF-FR-QB,qualifier,place,1.6
thema_1DDF_FR_QBD,1DDF-FR-QBD,Calais,,1DDF-FR-QB,qualifier,place,1.6
thema_1DDF_FR_QBE,1DDF-FR-QBE,Lens,,1DDF-FR-QB,qualifier,place,1.6
thema_1DDF_FR_QBF,1DDF-FR-QBF,Montreuil,,1DDF-FR-QB,qualifier,place,1.6
thema_1DDF_FR_QBG,1DDF-FR-QBG,Saint-Omer,,1DDF-FR-QB,qualifier,place,1.6
thema_1DDF_FR_R,1DDF-FR-R,País do Loire,,1DDF-FR-X,qualifier,place,1.6
thema_1DDF_FR_RA,1DDF-FR-RA,Loire Atlântico,,1DDF-FR-R,qualifier,place,1.6
thema_1DDF_FR_RAA,1DDF-FR-RAA,Saint-Nazaire,,1DDF-FR-RA,qualifier,place,1.6
thema_1DDF_FR_RAB,1DDF-FR-RAB,Nantes,Also class here: pays Nantais,1DDF-FR-RA,qualifier,place,1.6
thema_1DDF_FR_RAC,1DDF-FR-RAC,Châteaubriant,,1DDF-FR-RA,qualifier,place,1.6
thema_1DDF_FR_RB,1DDF-FR-RB,Maine-et-Loire,,1DDF-FR-R,qualifier,place,1.6
thema_1DDF_FR_RBA,1DDF-FR-RBA,Angers,,1DDF-FR-RB,qualifier,place,1.6
thema_1DDF_FR_RBB,1DDF-FR-RBB,Saumur,,1DDF-FR-RB,qualifier,place,1.6
thema_1DDF_FR_RBC,1DDF-FR-RBC,Cholet,,1DDF-FR-RB,qualifier,place,1.6
thema_1DDF_FR_RBD,1DDF-FR-RBD,Segré,,1DDF-FR-RB,qualifier,place,1.6
thema_1DDF_FR_RC,1DDF-FR-RC,Mayenne,,1DDF-FR-R,qualifier,place,1.6
thema_1DDF_FR_RCA,1DDF-FR-RCA,Laval,,1DDF-FR-RC,qualifier,place,1.6
thema_1DDF_FR_RCB,1DDF-FR-RCB,Château-Gontier,,1DDF-FR-RC,qualifier,place,1.6
thema_1DDF_FR_RD,1DDF-FR-RD,Sarthe,,1DDF-FR-R,qualifier,place,1.6
thema_1DDF_FR_RDA,1DDF-FR-RDA,Le Mans,,1DDF-FR-RD,qualifier,place,1.6
thema_1DDF_FR_RDB,1DDF-FR-RDB,La Flèche,,1DDF-FR-RD,qualifier,place,1.6
thema_1DDF_FR_RDC,1DDF-FR-RDC,Mamers,,1DDF-FR-RD,qualifier,place,1.6
thema_1DDF_FR_RE,1DDF-FR-RE,Vendée,Use for: historical and cultural contexts as well as administrative,1DDF-FR-R,qualifier,place,1.6
thema_1DDF_FR_REA,1DDF-FR-REA,La Roche-sur-Yon,,1DDF-FR-RE,qualifier,place,1.6
thema_1DDF_FR_REB,1DDF-FR-REB,Fontenay-le-Comte,,1DDF-FR-RE,qualifier,place,1.6
thema_1DDF_FR_REC,1DDF-FR-REC,Les Sables-d’Olonne,,1DDF-FR-RE,qualifier,place,1.6
thema_1DDF_FR_RZ,1DDF-FR-RZ,País do Loire: Locais de interesse,"Use for: physical features, historical and cultural areas or other places of regional interest or importance",1DDF-FR-R,qualifier,place,1.6
thema_1DDF_FR_RZA,1DDF-FR-RZA,Anjou,,1DDF-FR-RZ,qualifier,place,1.6
thema_1DDF_FR_RZM,1DDF-FR-RZM,Maine (província),,1DDF-FR-RZ,qualifier,place,1.6
thema_1DDF_FR_S,1DDF-FR-S,Picardia,Use for: historical and cultural contexts as well as administrative,1DDF-FR-XH,qualifier,place,1.6
thema_1DDF_FR_SA,1DDF-FR-SA,Aisne,,1DDF-FR-S,qualifier,place,1.6
thema_1DDF_FR_SAA,1DDF-FR-SAA,Laon,,1DDF-FR-SA,qualifier,place,1.6
thema_1DDF_FR_SAB,1DDF-FR-SAB,Château-Thierry,,1DDF-FR-SA,qualifier,place,1.6
thema_1DDF_FR_SAC,1DDF-FR-SAC,Saint-Quentin,,1DDF-FR-SA,qualifier,place,1.6
thema_1DDF_FR_SAD,1DDF-FR-SAD,Soissons,,1DDF-FR-SA,qualifier,place,1.6
thema_1DDF_FR_SAE,1DDF-FR-SAE,Vervins,,1DDF-FR-SA,qualifier,place,1.6
thema_1DDF_FR_SB,1DDF-FR-SB,Oise,,1DDF-FR-S,qualifier,place,1.6
thema_1DDF_FR_SBA,1DDF-FR-SBA,Beauvais,,1DDF-FR-SB,qualifier,place,1.6
thema_1DDF_FR_SBB,1DDF-FR-SBB,Clermont,,1DDF-FR-SB,qualifier,place,1.6
thema_1DDF_FR_SBC,1DDF-FR-SBC,Compiègne,,1DDF-FR-SB,qualifier,place,1.6
thema_1DDF_FR_SBD,1DDF-FR-SBD,Senlis,,1DDF-FR-SB,qualifier,place,1.6
thema_1DDF_FR_SC,1DDF-FR-SC,Somme,,1DDF-FR-S,qualifier,place,1.6
thema_1DDF_FR_SCA,1DDF-FR-SCA,Amiens,,1DDF-FR-SC,qualifier,place,1.6
thema_1DDF_FR_SCB,1DDF-FR-SCB,Abbeville,,1DDF-FR-SC,qualifier,place,1.6
thema_1DDF_FR_SCC,1DDF-FR-SCC,Montdidier,,1DDF-FR-SC,qualifier,place,1.6
thema_1DDF_FR_SCD,1DDF-FR-SCD,Péronne,,1DDF-FR-SC,qualifier,place,1.6
thema_1DDF_FR_T,1DDF-FR-T,Poitou-Charentes,,1DDF-FR-XQ,qualifier,place,1.6
thema_1DDF_FR_TA,1DDF-FR-TA,Charente,,1DDF-FR-T,qualifier,place,1.6
thema_1DDF_FR_TAA,1DDF-FR-TAA,Angoulême,Also class here: Angoumois,1DDF-FR-TA,qualifier,place,1.6
thema_1DDF_FR_TAB,1DDF-FR-TAB,Cognac,,1DDF-FR-TA,qualifier,place,1.6
thema_1DDF_FR_TAC,1DDF-FR-TAC,Confolens,,1DDF-FR-TA,qualifier,place,1.6
thema_1DDF_FR_TB,1DDF-FR-TB,Charente-Maritime,,1DDF-FR-T,qualifier,place,1.6
thema_1DDF_FR_TBA,1DDF-FR-TBA,La Rochelle,Also class here: Aunis,1DDF-FR-TB,qualifier,place,1.6
thema_1DDF_FR_TBB,1DDF-FR-TBB,Jonzac,,1DDF-FR-TB,qualifier,place,1.6
thema_1DDF_FR_TBC,1DDF-FR-TBC,Rochefort,,1DDF-FR-TB,qualifier,place,1.6
thema_1DDF_FR_TBD,1DDF-FR-TBD,Saint-Jean-d‘Angély,,1DDF-FR-TB,qualifier,place,1.6
thema_1DDF_FR_TBE,1DDF-FR-TBE,Saintes,Also class here: Saintonge,1DDF-FR-TB,qualifier,place,1.6
thema_1DDF_FR_TC,1DDF-FR-TC,Deux-Sèvres,,1DDF-FR-T,qualifier,place,1.6
thema_1DDF_FR_TCA,1DDF-FR-TCA,Niort,,1DDF-FR-TC,qualifier,place,1.6
thema_1DDF_FR_TCB,1DDF-FR-TCB,Bressuire,,1DDF-FR-TC,qualifier,place,1.6
thema_1DDF_FR_TCC,1DDF-FR-TCC,Parthenay,,1DDF-FR-TC,qualifier,place,1.6
thema_1DDF_FR_TD,1DDF-FR-TD,Vienne (86),,1DDF-FR-T,qualifier,place,1.6
thema_1DDF_FR_TDA,1DDF-FR-TDA,Poitiers,,1DDF-FR-TD,qualifier,place,1.6
thema_1DDF_FR_TDB,1DDF-FR-TDB,Châtellerault,,1DDF-FR-TD,qualifier,place,1.6
thema_1DDF_FR_TDC,1DDF-FR-TDC,Montmorillon,,1DDF-FR-TD,qualifier,place,1.6
thema_1DDF_FR_U,1DDF-FR-U,Provença-Alpes-Costa Azul,,1DDF-FR-X,qualifier,place,1.6
thema_1DDF_FR_UA,1DDF-FR-UA,Alpes da Alta Provença,,1DDF-FR-U,qualifier,place,1.6
thema_1DDF_FR_UAA,1DDF-FR-UAA,Digne-les-Bains,,1DDF-FR-UA,qualifier,place,1.6
thema_1DDF_FR_UAB,1DDF-FR-UAB,Barcelonnette,,1DDF-FR-UA,qualifier,place,1.6
thema_1DDF_FR_UAC,1DDF-FR-UAC,Castellane,,1DDF-FR-UA,qualifier,place,1.6
thema_1DDF_FR_UAD,1DDF-FR-UAD,Forcalquier,,1DDF-FR-UA,qualifier,place,1.6
thema_1DDF_FR_UB,1DDF-FR-UB,Altos Alpes,,1DDF-FR-U,qualifier,place,1.6
thema_1DDF_FR_UBA,1DDF-FR-UBA,Gap,,1DDF-FR-UB,qualifier,place,1.6
thema_1DDF_FR_UBB,1DDF-FR-UBB,Briançon,,1DDF-FR-UB,qualifier,place,1.6
thema_1DDF_FR_UC,1DDF-FR-UC,Alpes Marítimos,,1DDF-FR-U,qualifier,place,1.6
thema_1DDF_FR_UCA,1DDF-FR-UCA,Nice,,1DDF-FR-UC,qualifier,place,1.6
thema_1DDF_FR_UCB,1DDF-FR-UCB,Grasse,,1DDF-FR-UC,qualifier,place,1.6
thema_1DDF_FR_UCC,1DDF-FR-UCC,Cannes,,1DDF-FR-UC,qualifier,place,1.6
thema_1DDF_FR_UD,1DDF-FR-UD,Bocas do Ródano,,1DDF-FR-U,qualifier,place,1.6
thema_1DDF_FR_UDA,1DDF-FR-UDA,Marselha,,1DDF-FR-UD,qualifier,place,1.6
thema_1DDF_FR_UDB,1DDF-FR-UDB,Aix-en-Provence,,1DDF-FR-UD,qualifier,place,1.6
thema_1DDF_FR_UDC,1DDF-FR-UDC,Arles,,1DDF-FR-UD,qualifier,place,1.6
thema_1DDF_FR_UDD,1DDF-FR-UDD,Istres,,1DDF-FR-UD,qualifier,place,1.6
thema_1DDF_FR_UE,1DDF-FR-UE,Var,,1DDF-FR-U,qualifier,place,1.6
thema_1DDF_FR_UEA,1DDF-FR-UEA,Toulon,,1DDF-FR-UE,qualifier,place,1.6
thema_1DDF_FR_UEB,1DDF-FR-UEB,Brignoles,,1DDF-FR-UE,qualifier,place,1.6
thema_1DDF_FR_UEC,1DDF-FR-UEC,Saint Tropez,,1DDF-FR-UE,qualifier,place,1.6
thema_1DDF_FR_UED,1DDF-FR-UED,Draguignan,,1DDF-FR-UE,qualifier,place,1.6
thema_1DDF_FR_UF,1DDF-FR-UF,Vaucluse,,1DDF-FR-U,qualifier,place,1.6
thema_1DDF_FR_UFA,1DDF-FR-UFA,Avignon,,1DDF-FR-UF,qualifier,place,1.6
thema_1DDF_FR_UFB,1DDF-FR-UFB,Apt,,1DDF-FR-UF,qualifier,place,1.6
thema_1DDF_FR_UFC,1DDF-FR-UFC,Carpentras,Also class here: Comtat Venaissin,1DDF-FR-UF,qualifier,place,1.6
thema_1DDF_FR_UFD,1DDF-FR-UFD,Orange,Also class here: principality of Orange. Use for: historical and cultural contexts as well as administrative,1DDF-FR-UF,qualifier,place,1.6
thema_1DDF_FR_UZ,1DDF-FR-UZ,Provença-Alpes-Costa Azul: Locais de interesse,"Use for: physical features, historical and cultural areas or other places of regional interest or importance",1DDF-FR-U,qualifier,place,1.6
thema_1DDF_FR_UZC,1DDF-FR-UZC,Riviera Francesa / Costa Azul,,1DDF-FR-UZ,qualifier,place,1.6
thema_1DDF_FR_UZD,1DDF-FR-UZD,Luberon,,1DDF-FR-UZ,qualifier,place,1.6
thema_1DDF_FR_UZF,1DDF-FR-UZF,Mercantour,,1DDF-FR-UZ,qualifier,place,1.6
thema_1DDF_FR_UZG,1DDF-FR-UZG,Camargue,,1DDF-FR-UZ,qualifier,place,1.6
thema_1DDF_FR_UZP,1DDF-FR-UZP,Provence,,1DDF-FR-UZ,qualifier,place,1.6
thema_1DDF_FR_V,1DDF-FR-V,Ródano-Alpes,,1DDF-FR-XA,qualifier,place,1.6
thema_1DDF_FR_VA,1DDF-FR-VA,Ain,,1DDF-FR-V,qualifier,place,1.6
thema_1DDF_FR_VAA,1DDF-FR-VAA,Bourg-en-Bresse,Also class here: Bresse,1DDF-FR-VA,qualifier,place,1.6
thema_1DDF_FR_VAB,1DDF-FR-VAB,Belley,,1DDF-FR-VA,qualifier,place,1.6
thema_1DDF_FR_VAC,1DDF-FR-VAC,Gex,,1DDF-FR-VA,qualifier,place,1.6
thema_1DDF_FR_VAD,1DDF-FR-VAD,Nantua,,1DDF-FR-VA,qualifier,place,1.6
thema_1DDF_FR_VB,1DDF-FR-VB,Ardèche,Also class here: Vivarais,1DDF-FR-V,qualifier,place,1.6
thema_1DDF_FR_VBA,1DDF-FR-VBA,Privas,,1DDF-FR-VB,qualifier,place,1.6
thema_1DDF_FR_VBB,1DDF-FR-VBB,Largentière,,1DDF-FR-VB,qualifier,place,1.6
thema_1DDF_FR_VBC,1DDF-FR-VBC,Tournon-sur-Rhône,,1DDF-FR-VB,qualifier,place,1.6
thema_1DDF_FR_VC,1DDF-FR-VC,Drôme,,1DDF-FR-V,qualifier,place,1.6
thema_1DDF_FR_VCA,1DDF-FR-VCA,Valence,,1DDF-FR-VC,qualifier,place,1.6
thema_1DDF_FR_VCB,1DDF-FR-VCB,Die,,1DDF-FR-VC,qualifier,place,1.6
thema_1DDF_FR_VCC,1DDF-FR-VCC,Nyons,,1DDF-FR-VC,qualifier,place,1.6
thema_1DDF_FR_VD,1DDF-FR-VD,Isère,,1DDF-FR-V,qualifier,place,1.6
thema_1DDF_FR_VDA,1DDF-FR-VDA,Grenoble,,1DDF-FR-VD,qualifier,place,1.6
thema_1DDF_FR_VDB,1DDF-FR-VDB,La Tour-du-Pin,,1DDF-FR-VD,qualifier,place,1.6
thema_1DDF_FR_VDC,1DDF-FR-VDC,Vienne (Isère),,1DDF-FR-VD,qualifier,place,1.6
